name,category,order,church,start,end,years,is_open
"Stewart, Abel C",active_church,Deacon,SAnt: Northern Hills UMC Northern Hills UMC,2019,2025,6,1
"Stewart, Sharon",retired,Elder,V: Webster Chapel,2001,2006,5,0
"Stewart, Sharon",retired,Elder,SAnt: Coker UMC,2006,2009,3,0
"Stewart, Sharon",retired,Elder,Schertz UMC,2009,2012,3,0
"Stewart, Sharon",retired,Elder,Goliad: First UMC,2012,2013,1,0
"Stewart, Sharon",retired,Elder,Austin: Parker Lane UMC,2013,2018,5,0
"Stone, Catherine Linea",active_church,Deacon,Austin: First UMC,2011,2011,0,0
"Stone, Catherine Linea",active_church,Deacon,First UMC Austin: First UMC,2011,2012,1,0
"Stone, Catherine Linea",active_church,Deacon,Austin: First UMC,2012,2025,13,1
"Straus, Lisa Moulton",active_church,Elder,Austin: Westlake,2015,2018,3,0
"Straus, Lisa Moulton",active_church,Elder,Buda UMC,2018,2022,4,0
"Straus, Lisa Moulton",active_church,Elder,SAnt: Laurel Heights UMC,2022,2025,3,0
"Straus, Lisa Moulton",active_church,Elder,Austin: Tarrytown UMC,2025,2025,0,1
"Strehli, Tamara Jean",active_church,Elder,SAnt: Jefferson UMC,2005,2010,5,0
"Strehli, Tamara Jean",active_church,Elder,SAnt: Windcrest UMC,2010,2013,3,0
"Strehli, Tamara Jean",active_church,Elder,SAng: Sierra Vista UMC,2013,2025,12,1
"Strieb, Donna Lee",retired,Deacon,SAnt: Alamo Heights,1987,2009,22,0
"Strieb, Donna Lee",retired,Deacon,"of Prayer and Spiritual Nurture, SAnt: Alamo Heights",2009,2017,8,0
"Strieb, Donna Lee",retired,Deacon,SAnt: Alamo Heights,2018,2018,0,0
"Surber, William Howard,",retired,Elder,V: First UMC,1976,1980,4,0
"Surber, William Howard,",retired,Elder,Goliad / Fannin,1980,1983,3,0
"Surber, William Howard,",retired,Elder,Brady: First UMC,1983,1987,4,0
"Surber, William Howard,",retired,Elder,Brownsville: First,1987,1991,4,0
"Surber, William Howard,",retired,Elder,Portland: First UMC,1991,1995,4,0
"Surber, William Howard,",retired,Elder,Boerne: First,1995,1998,3,0
"Surber, William Howard,",retired,Elder,SAnt: Windcrest UMC,1998,2000,2,0
"Surber, William Howard,",retired,Elder,SAnt: St. Matthew's UMC,2000,2001,1,0
"Surdy, Jason",active_church,Elder,Manor UMC,2016,2020,4,0
"Surdy, Jason",active_church,Elder,CC: First UMC,2020,2023,3,0
"Surdy, Jason",active_church,Elder,Austin: Lake Travis,2023,2025,2,1
"Sweet, James Edgar, Jr.",retired,Elder,Austin: Decker UMC,2007,2009,2,0
"Sweet, James Edgar, Jr.",retired,Elder,Buda UMC,2009,2012,3,0
"Sweet, James Edgar, Jr.",retired,Elder,Eldorado: First,2012,2016,4,0
"Sweet, James Edgar, Jr.",retired,Elder,Helotes Hills UMC,2016,2022,6,0
"Sweet, Steven",retired,Elder,"Local Pastor (PT), Bertram",1995,1997,2,0
"Sweet, Steven",retired,Elder,Austin: Tarrytown UMC,1997,2000,3,0
"Sweet, Steven",retired,Elder,Wimberley UMC,2000,2004,4,0
"Sweet, Steven",retired,Elder,Edinburg: First UMC,2004,2006,2,0
"Sweet, Steven",retired,Elder,Manchaca UMC,2006,2009,3,0
"Sweet, Steven",retired,Elder,SAng: Sierra Vista UMC,2009,2015,6,0
"Swetman, Michael",active_church,Local pastor,Rio Texas New Church Start,2017,2024,7,0
"Swetman, Michael",active_church,Local pastor,The Rock UMC,2024,2025,1,1
"Talk, John Gordon",retired,Elder,Staples,1966,1968,2,0
"Talk, John Gordon",retired,Elder,Shiner: First UMC,1968,1971,3,0
"Talk, John Gordon",retired,Elder,Goldthwaite UMC,1971,1976,5,0
"Talk, John Gordon",retired,Elder,Fredericksburg UMC,1976,1979,3,0
"Talk, John Gordon",retired,Elder,Violet Crown City Church,1979,1982,3,0
"Talk, John Gordon",retired,Elder,San Marcos: First UMC,1982,1988,6,0
"Talk, John Gordon",retired,Elder,"San Angelo Dist. Supt., Southwest Texas Conference",1988,1993,5,0
"Talk, John Gordon",retired,Elder,SAnt: Travis Park UMC,1993,1995,2,0
"Talk, John Gordon",retired,Elder,Portland: First UMC,1995,1997,2,0
"Talk, John Gordon",retired,Elder,SAnt: Laurel Heights UMC,1997,1999,2,0
"Talk, John Gordon",retired,Elder,Beeville: First UMC,1999,2003,4,0
"Talk, John Gordon",retired,Elder,"Lee's Chapel, Albany, KY",2003,2006,3,0
"Talk, John Gordon",retired,Elder,Aransas Pass UMC,2006,2008,2,0
"Tarver, Tom Neal",retired,Other,Wimberley UMC,2013,2016,3,0
"Tarver, Tom Neal",retired,Other,CC: Asbury,2016,2021,5,0
"Tatum, Elizabeth Pratt",leave_other,Elder,FUMC Orange,2009,2010,1,0
"Tatum, Elizabeth Pratt",leave_other,Elder,Pettus/Pawnee,2010,2011,1,0
"Tatum, Elizabeth Pratt",leave_other,Elder,Mathis UMC,2013,2017,4,0
"Tatum, Elizabeth Pratt",leave_other,Elder,Sinton: First UMC,2017,2020,3,0
"Taylor, Carolyn Sue",retired,Local pastor,Eagle Lake/Garwood: Lehrer Memorial,1997,1998,1,0
"Taylor, Carolyn Sue",retired,Local pastor,Freyburg UMC,1998,1999,1,0
"Taylor, Carolyn Sue",retired,Local pastor,Castell / Hilda,1999,2004,5,0
"Taylor, Cecil Carl, Jr.",retired,Elder,"Student Local Pastor, Dripping Springs",1959,1961,2,0
"Taylor, Cecil Carl, Jr.",retired,Elder,Center Point,1961,1963,2,0
"Taylor, Cecil Carl, Jr.",retired,Elder,Johnson City UMC,1963,1968,5,0
"Taylor, Cecil Carl, Jr.",retired,Elder,Schulenberg/Freyburg UMC,1968,1969,1,0
"Taylor, Cecil Carl, Jr.",retired,Elder,Runge / Yorktown / Rabke,1969,1972,3,0
"Taylor, Cecil Carl, Jr.",retired,Elder,Jourdanton / Poteet,1972,1980,8,0
"Taylor, Ross Edmond",leave_other,Other,Taft UMC,1990,1995,5,0
"Taylor, Ross Edmond",leave_other,Other,Palacios UMC,1995,1997,2,0
"Taylor, Ross Edmond",leave_other,Other,Converse: New Hope,2008,2010,2,0
"Thomas, Spencer Kurt",active_church,Local pastor,Kerrville: First UMC,2022,2025,3,1
"Thompson, Arthur Eugene",retired,Elder,TN Conf - Hampshire,1951,1952,1,0
"Thompson, Arthur Eugene",retired,Elder,TN Conf - Columbia: 1st,1952,1953,1,0
"Thompson, Arthur Eugene",retired,Elder,NAL Conf -Ohatchee Craig,1953,1954,1,0
"Thompson, Arthur Eugene",retired,Elder,VA Conf - Aldersgate,1956,1960,4,0
"Thompson, Arthur Eugene",retired,Elder,VA Conf - Clarendon,1960,1962,2,0
"Thompson, Arthur Eugene",retired,Elder,VA Conf - Charles Wesley,1962,1963,1,0
"Thompson, Arthur Eugene",retired,Elder,"Division of Chaplains, VA Conf",1963,1979,16,0
"Thompson, Arthur Eugene",retired,Elder,"Division of Chaplains, NAL Conf",1979,1982,3,0
"Thompson, Arthur Eugene",retired,Elder,"Division of Chaplains, Southwest Texas Conference",1982,1984,2,0
"Thompson, Arthur Eugene",retired,Elder,Universal City UMC,1984,1985,1,0
"Thompson, Arthur Eugene",retired,Elder,Kerrville: St. Paul's UMC,1985,1993,8,0
"Thompson, Blair McKay,",leave_other,Other,Boerne: First,1996,1998,2,0
"Thompson, Blair McKay,",leave_other,Other,SAnt: Spring Creek,1998,2006,8,0
"Thompson, Blair McKay,",leave_other,Other,SAnt: Epworth,2006,2010,4,0
"Thompson, Dennis Charles",retired,Elder,DET Conf - Rose Cty / Churchill,1965,1967,2,0
"Thompson, Dennis Charles",retired,Elder,DET Conf - Monroe,1967,1968,1,0
"Thompson, Dennis Charles",retired,Elder,Hebbronville Circuit,1984,1987,3,0
"Thompson, Dennis Charles",retired,Elder,Los Fresnos UMC,1987,1993,6,0
"Thompson, Dennis Charles",retired,Elder,George West UMC,1993,1995,2,0
"Thompson, Dennis Charles",retired,Elder,Bandera UMC,1995,2002,7,0
"Thompson, Dennis Charles",retired,Elder,SAnt: Highland Terrace UMC,2002,2006,4,0
"Thompson, Dennis Charles",retired,Elder,Converse: New Hope,2006,2008,2,0
"Thorpe Johnson, Suzette",active_church,Local pastor,Buda UMC,2015,2018,3,0
"Thorpe Johnson, Suzette",active_church,Local pastor,Cedar Creek,2018,2019,1,0
"Thorpe Johnson, Suzette",active_church,Local pastor,"Park: First Assoc. Pastor, Cedar Park: First",2019,2025,6,1
"Toalson, Katie L.",active_church,Elder,Devine UMC,2022,2025,3,0
"Toalson, Katie L.",active_church,Elder,Kerrville: First UMC First UMC,2025,2025,0,1
"Tobias, Joseph",active_church,Local pastor,CC:St. Paul/CC: St. Peter's by the Sea,2021,2022,1,0
"Tobias, Joseph",active_church,Local pastor,CC: St. Paul,2022,2022,0,0
"Tobias, Joseph",active_church,Local pastor,CC: Wesley,2022,2022,0,0
"Tobias, Joseph",active_church,Local pastor,CC: St. Paul/CC: Wesley,2022,2025,3,0
"Tobias, Joseph",active_church,Local pastor,CC: Island in the Son/Wesley UMC,2025,2025,0,0
"Tobias, Joseph",active_church,Local pastor,CC:Wesley,2025,2025,0,1
"Tognetti, Joseph",active_church,Elder,Kempner UMC,2011,2014,3,0
"Tognetti, Joseph",active_church,Elder,SAnt: Colonial Hills UMC,2014,2016,2,0
"Tognetti, Joseph",active_church,Elder,Lyford / Edcouch,2016,2019,3,0
"Tognetti, Joseph",active_church,Elder,Rio Grande City: First,2019,2022,3,0
"Tognetti, Joseph",active_church,Elder,MC: St. Mark UMC,2022,2025,3,1
"Tolbert, Judith Katherine",retired,Elder,Pleasanton: First UMC,1981,1985,4,0
"Tolbert, Judith Katherine",retired,Elder,Universal City UMC,1985,1986,1,0
"Tolbert, Judith Katherine",retired,Elder,SAnt: St. Mark's UMC,1986,1987,1,0
"Tolbert, Judith Katherine",retired,Elder,Donna: First UMC,1987,1988,1,0
"Tolbert, Judith Katherine",retired,Elder,Schulenburg UMC,1988,1989,1,0
"Tolbert, Judith Katherine",retired,Elder,SAnt: Northern Hills UMC,1989,1994,5,0
"Tolbert, Judith Katherine",retired,Elder,Austin: St. Mark,1994,2000,6,0
"Tolbert, Judith Katherine",retired,Elder,San Saba UMC,2000,2004,4,0
"Tolbert, Judith Katherine",retired,Elder,Purmela UMC,2009,2013,4,0
"Toomire, Kyle Robert",active_church,Elder,Austin: First UMC,2005,2007,2,0
"Toomire, Kyle Robert",active_church,Elder,RTC New Church Start,2007,2017,10,0
"Toomire, Kyle Robert",active_church,Elder,Bandera UMC,2017,2023,6,0
"Toomire, Kyle Robert",active_church,Elder,SAng: Sierra Vista UMC,2023,2025,2,1
"Torres, Elia T.",retired,Other,SAnt: Windcrest UMC,1997,2000,3,0
"Torres, Jose Arnulfo",retired,Elder,Crystal City: Swindall Memorial,1984,1986,2,0
"Torres, Jose Arnulfo",retired,Elder,Laredo: La Trinidad,1986,1989,3,0
"Torres, Jose Arnulfo",retired,Elder,San Marcos: El Buen Pastor,1989,1990,1,0
"Torres, Jose Arnulfo",retired,Elder,Austin: Govalle,1990,1991,1,0
"Torres, Jose Arnulfo",retired,Elder,Sant: Emanuel,1991,1996,5,0
"Torres, Jose Arnulfo",retired,Elder,El Paso: Emmanuel,1996,1998,2,0
"Torres, Jose Arnulfo",retired,Elder,Sant: Westlawn,1998,2003,5,0
"Torres, Jose Arnulfo",retired,Elder,Sant: Pollard Memorial,2003,2005,2,0
"Torres, Jose Arnulfo",retired,Elder,Rio Grande City: First,2010,2014,4,0
"Torres, Jose Arnulfo",retired,Elder,CC: El Buen Pastor,2014,2019,5,0
"Tovar, Alicia",retired,Elder,Alice: el Mesias,2002,2004,2,0
"Tovar, Alicia",retired,Elder,Sant: Palo alto,2004,2005,1,0
"Tovar, Alicia",retired,Elder,Temple: El Divino Salvador,2005,2006,1,0
"Tovar, Alicia",retired,Elder,Special Appointment,2006,2011,5,0
"Tovar, Alicia",retired,Elder,SAng: Lakeview,2011,2011,0,0
"Tovar, Alicia",retired,Elder,Sang: Bethel,2011,2012,1,0
"Trawick, Jack David",retired,Elder,Lytle,1983,1986,3,0
"Trawick, Jack David",retired,Elder,SAnt: Northwest Hills UMC,1986,1986,0,0
"Troy, Anna Katherine",active_church,Deacon,Boerne: First,2014,2016,2,0
"Troy, Anna Katherine",active_church,Deacon,"Church & Community Worker, GBGM",2016,2025,9,1
"Troy, John Stanley",retired,Elder,"Fulltime Local Pastor, Sabinal: First UMC",1989,1994,5,0
"Troy, John Stanley",retired,Elder,"Fulltime Local Pastor, Haynie Chapel UMC",1994,1997,3,0
"Troy, John Stanley",retired,Elder,Luling: First UMC,1997,2002,5,0
"Troy, John Stanley",retired,Elder,Eldorado: First,2002,2004,2,0
"Troy, John Stanley",retired,Elder,Pearsall UMC,2004,2008,4,0
"Troy, John Stanley",retired,Elder,Llano: Lutie Watkins UMC,2008,2012,4,0
"Troy, John Stanley",retired,Elder,Burnet UMC,2013,2016,3,0
"Tucker, Jenny Cravey",retired,Elder,Valley Spring/Cherokee,2006,2011,5,0
"Tucker, Jenny Cravey",retired,Elder,Iredell / Cransfills Gap,2011,2013,2,0
"Tucker, Jenny Cravey",retired,Elder,Lometa/Bend,2013,2016,3,0
"Tucker, Jenny Cravey",retired,Elder,Buchanan Dam: Highland Lakes,2016,2019,3,0
"Tuttle, Betty Allen",retired,Elder,Woodsboro: Faith United,1992,1999,7,0
"Tuttle, Betty Allen",retired,Elder,Refugio UMC,1999,2003,4,0
"Tuttle, Betty Allen",retired,Elder,Robstown/ Banquete,2003,2008,5,0
"Tyndall, Mandy Stanford",active_church,Local pastor,Rankin,2022,2025,3,1
"Tyson, Andrew Knox",retired,Elder,"Fulltime Local Pastor, Eagle Pass UMC",1982,1985,3,0
"Tyson, Andrew Knox",retired,Elder,Odem: First UMC,1985,1989,4,0
"Tyson, Andrew Knox",retired,Elder,Pleasanton: First UMC,1989,1996,7,0
"Tyson, Andrew Knox",retired,Elder,Wimberley UMC,1996,2000,4,0
"Tyson, Andrew Knox",retired,Elder,Floresville UMC,2000,2006,6,0
"Tyson, Andrew Knox",retired,Elder,Hondo UMC,2006,2013,7,0
"Tyson, Andrew Knox",retired,Elder,Canyon Lake UMC,2013,2015,2,0
"Underwood, Ralph L.",retired,Elder,W OH Conf - Continental CT,1956,1958,2,0
"Underwood, Ralph L.",retired,Elder,EPA Conf -Milford/E Greenvl,1961,1963,2,0
"Underwood, Ralph L.",retired,Elder,NN N Jersey Conf - Paterson,1963,1965,2,0
"Underwood, Ralph L.",retired,Elder,EPA Conf - Phila Emanuel,1965,1968,3,0
"Underwood, Ralph L.",retired,Elder,"al Dir Wholistic, EPA Conf",1975,1978,3,0
"Underwood, Ralph L.",retired,Elder,"Assoc Prof, EPA Conf - Austin Theo Sem",1978,1981,3,0
"Valle, Saul Israel",retired,Elder,Raymondville: Bethel,1993,1997,4,0
"Valle, Saul Israel",retired,Elder,Eagle Pass: La Trinidad,1997,2002,5,0
"Valle, Saul Israel",retired,Elder,Laredo: La Trinidad,2002,2006,4,0
"Valle, Saul Israel",retired,Elder,Eagle Pass: La Trinidad,2006,2010,4,0
"Valle, Saul Israel",retired,Elder,El Paso: Wesley,2010,2016,6,0
"Valle, Saul Israel",retired,Elder,SAng: Bethel,2016,2018,2,0
"Valle, Saul Israel",retired,Elder,SAnt: El Mesias/Principe de Paz,2018,2020,2,0
"Valle, Saul Israel",retired,Elder,Nuevo Pacto,2020,2024,4,0
"Valverde, Eradio, Jr.",retired,Elder,"Student, Latin American UMC, Waco",1978,1979,1,0
"Valverde, Eradio, Jr.",retired,Elder,Rio Grande City: First,1979,1980,1,0
"Valverde, Eradio, Jr.",retired,Elder,RG Conf: El Mesias,1987,1998,11,0
"Valverde, Eradio, Jr.",retired,Elder,SAnt: Trinity UMC,1998,2004,6,0
"Valverde, Eradio, Jr.",retired,Elder,San Marcos: First UMC,2004,2008,4,0
"Valverde, Eradio, Jr.",retired,Elder,Harlingen: First UMC,2008,2010,2,0
"Van Pelt, Marshall Derek",active_church,Local pastor,CC: First UMC UMC,2023,2025,2,1
"Vannoy, Karen Lynn",active_church,Other,Austin: First UMC,1981,1983,2,0
"Vannoy, Karen Lynn",active_church,Other,Pflugerville UMC,1983,1986,3,0
"Vannoy, Karen Lynn",active_church,Other,Austin: University,1986,1992,6,0
"Vannoy, Karen Lynn",active_church,Other,Austin: Oak Hill UMC,1992,1995,3,0
"Vannoy, Karen Lynn",active_church,Other,SAnt: Travis Park UMC,1995,2025,30,0
"Vasquez, Raymond",active_church,Local pastor,Pearsall: San Pablo,2025,2025,0,1
"Vazquez, Maribel",active_church,Elder,El Paso: Emmanuel,2013,2017,4,0
"Vazquez, Maribel",active_church,Elder,Donna: Principe de Paz/San Juan: Los Wesleyanos,2017,2018,1,0
"Vazquez, Maribel",active_church,Elder,Donna: Principe de Paz/San Juan: Los Wesleyanos/District Hispanic Ministry,2018,2020,2,0
"Vazquez, Maribel",active_church,Elder,SAnt: Emanuel,2020,2025,5,1
"Vazquez-Garza, Virgilio",retired,Elder,Zapata UMC,1980,1986,6,0
"Vazquez-Garza, Virgilio",retired,Elder,Laredo: First UMC,1986,1997,11,0
"Vazquez-Garza, Virgilio",retired,Elder,CC: St. Lukes,1997,2002,5,0
"Vazquez-Garza, Virgilio",retired,Elder,"Assistant to the Episcopal Office, Southwest Texas Conference",2010,2014,4,0
"Vazquez-Garza, Virgilio",retired,Elder,"Assistant to Episcopal Office / BOOM Administrator, Rio Texas Conference",2014,2017,3,0
"Vela, Antonio, Jr.",retired,Elder,Eagle Pass,1960,1961,1,0
"Vela, Antonio, Jr.",retired,Elder,Alamogordo,1961,1963,2,0
"Vela, Antonio, Jr.",retired,Elder,Marfa,1963,1967,4,0
"Vela, Antonio, Jr.",retired,Elder,Carlsbad,1967,1969,2,0
"Vela, Antonio, Jr.",retired,Elder,Uvalde,1969,1970,1,0
"Vela, Antonio, Jr.",retired,Elder,Hereford Dimmitt,1970,1972,2,0
"Vela, Antonio, Jr.",retired,Elder,Marfa Alpine,1972,1975,3,0
"Vela, Antonio, Jr.",retired,Elder,El Divino Redentor,1990,1992,2,0
"Vela, Antonio, Jr.",retired,Elder,Houston: La Trinidad,1992,1994,2,0
"Vela, Maria",retired,Local pastor,Kenedy: El Buen Samaritano,2013,2019,6,0
"Vela, Maria",retired,Local pastor,CC: Wesley/Kenedy: El Buen Samaritano,2019,2022,3,0
"Vela, Maria",retired,Local pastor,San Marcos: El Buen Pastor,2022,2023,1,0
"Vernone, Michelle",active_church,Elder,SAnt: Bethany,2015,2017,2,0
"Vernone, Michelle",active_church,Elder,Edinburg: First UMC,2017,2025,8,0
"Vernone, Michelle",active_church,Elder,SAnt: UMC Laurel Heights UMC,2025,2025,0,1
"Villalpando-Stewart, OE: 2012; FE: 2014; TI: 2014; FE: 2015",active_church,Elder,"(PT), SAnt: SAnt: Northern Hills Northern Hills UMC",2012,2018,6,0
"Villalpando-Stewart, OE: 2012; FE: 2014; TI: 2014; FE: 2015",active_church,Elder,SAnt: Northern Hills UMC; UMC 2019 SAnt: Northern Hills UMC,2018,2025,7,1
"Vogt, Eric Wayne",retired,Elder,RTC New Church Start,2009,2016,7,0
"Vogt, Eric Wayne",retired,Elder,Austin: Servant Church,2016,2017,1,0
"Vogt, Eric Wayne",retired,Elder,SAnt: Travis Park UMC,2017,2019,2,0
"Vogt, Eric Wayne",retired,Elder,"Lenexa: St Paul von Roeder-Kunkel, SY: 2000; PL: 2001; FL: 2002; PE: 2005; FE: 2008; FE: 2015; RE: 2019 Marilyn Kay ED: Our Lady of The Lake M in Ed; SWTSU BS; Perkins School of Retired Theology, Course of Study COS APPTS: 2000 Senior Pastor (PT), Waelder/Thompsonville/Freyburg",2022,2022,0,0
"Vogt, Eric Wayne",retired,Elder,V: First UMC,2002,2013,11,0
"Waddle, Robert Charles",active_church,Local pastor,Edna: Scruggs,2004,2007,3,0
"Waddle, Robert Charles",active_church,Local pastor,Schulenburg: Stevens Chapel,2007,2010,3,0
"Waddle, Robert Charles",active_church,Local pastor,Columbus: St. Paul/Altair: Wesley Chapel,2010,2012,2,0
"Waddle, Robert Charles",active_church,Local pastor,Columbus: St. Paul/Altair: Wesley Chapel/Rock Island,2012,2014,2,0
"Waddle, Robert Charles",active_church,Local pastor,Austin: Simpson UMC,2014,2021,7,0
"Waddle, Robert Charles",active_church,Local pastor,Elgin,2021,2023,2,0
"Waddle, Robert Charles",active_church,Local pastor,SAnt: Windcrest UMC,2023,2025,2,1
"Wadley, Kenneth R.",active_church,Local pastor,SAng: Wesley Trinity,2023,2025,2,0
"Waller, Kendall A",retired,Elder,"Treasurer, Rio Texas Conference",2025,2025,0,0
"Warren, Randall Fulton",retired,Elder,Karnes City/Kenedy/Pawnee/Pettus,2002,2003,1,0
"Warren, Randall Fulton",retired,Elder,Pettus/Pawnee,2003,2003,0,0
"Warren, Randall Fulton",retired,Elder,Pettus/Pawnee,2004,2010,6,0
"Warren, Randall Fulton",retired,Elder,SAnt: Resurrection UMC,2010,2014,4,0
"Waters, Sharon Hennigan",active_church,Elder,SAnt: St. Mark's UMC,2022,2025,3,1
"Watkinson, Allison",active_church,Local pastor,Brackettville UMC,2023,2025,2,1
"Weatherston, Janet Laurie",active_church,Local pastor,SAnt: Alamo Heights,2014,2017,3,0
"Weatherston, Janet Laurie",active_church,Local pastor,SAnt: Alamo Heights Resurrection UMC,2017,2019,2,0
"Weatherston, Janet Laurie",active_church,Local pastor,SAnt: Alamo Heights,2022,2025,3,1
"Welborn, Ronal Coleman",retired,Other,Cuero/Rabke,2001,2007,6,0
"Welborn, Ronal Coleman",retired,Other,La Feria UMC,2007,2009,2,0
"Welborn, Ronal Coleman",retired,Other,Seguin: First UMC,2009,2019,10,0
"Welborn, Ronal Coleman",retired,Other,Cuero/Rabke,2019,2019,0,0
"Welborn, Teresa Gayle",active_church,Elder,Smiley UMC,1998,2001,3,0
"Welborn, Teresa Gayle",active_church,Elder,Manchaca UMC,2001,2004,3,0
"Welborn, Teresa Gayle",active_church,Elder,Lakehills UMC,2004,2007,3,0
"Welborn, Teresa Gayle",active_church,Elder,Buda UMC,2007,2011,4,0
"Welborn, Teresa Gayle",active_church,Elder,Austin: University,2021,2025,4,1
"Wells, Bernice Benson",retired,Elder,Columbus: St. Paul/Altair: Wesley Chapel,1997,1999,2,0
"Wells, Bernice Benson",retired,Elder,Seguin: Wesley Harper UMC,1999,2002,3,0
"Wells, Bernice Benson",retired,Elder,Woodsboro: Faith United,2003,2006,3,0
"Wells, Bernice Benson",retired,Elder,V: Webster Chapel,2006,2010,4,0
"Wells, Suzanne Swayze",retired,Elder,"Student Local Pastor, Boerne: First",1995,1996,1,0
"Wells, Suzanne Swayze",retired,Elder,Miles,1996,1998,2,0
"Wells, Suzanne Swayze",retired,Elder,Leander UMC,1998,2003,5,0
"Wells, Suzanne Swayze",retired,Elder,Austin: Westlake,2003,2007,4,0
"Wells, Suzanne Swayze",retired,Elder,Violet Crown City Church,2007,2010,3,0
"Weston, John Morris",retired,Elder,"Fulltime Local Pastor, CTX Conf - Thornton CT",1945,1947,2,0
"Weston, John Morris",retired,Elder,"Fulltime Local Pastor, Star CT",1947,1948,1,0
"Weston, John Morris",retired,Elder,"Fulltime Local Pastor, Bertram",1948,1951,3,0
"Weston, John Morris",retired,Elder,Lometa/Bend,1954,1958,4,0
